zip,"Estimated percent of all people age 25-34, between 2014-2018.","Estimated percent of all people age 35-44, between 2014-2018.","Estimated percent of all people age 45-54, between 2014-2018.","Estimated percent of all people age 55-64, between 2014-2018.","Estimated percent of all people 65 or older, between 2014-2018.",Estimated typical (median) age of all people between 2013-2017.
38579,11.11,11.42,16.33,10.13,18.75,42.0
38580,9.9,11.31,13.300000000000002,15.516666666666666,19.19,43.333333333333336
38581,11.708000000000002,11.852,14.542000000000002,14.941999999999998,18.706,43.2
38582,11.6925,11.4875,13.9725,15.5975,18.417499999999997,43.5
38583,10.048666666666668,10.93533333333333,13.523333333333335,15.453333333333331,23.048666666666666,47.0
38585,9.54,12.12,14.055,16.66,22.09,47.0
38587,11.555,10.93,16.275,14.350000000000001,17.225,43.5
38588,9.208,10.66,15.276,16.194,22.594,47.2
38589,9.953333333333333,10.343333333333334,14.836666666666668,16.62666666666667,17.209999999999997,42.333333333333336
38601,12.653333333333334,13.466666666666667,14.583333333333334,15.246666666666664,13.613333333333332,38.666666666666664
38602,12.23,9.96,16.6,13.18,18.87,45.0
38603,9.616666666666665,12.956666666666669,13.786666666666667,14.030000000000001,18.186666666666667,42.0
38606,12.081111111111111,13.162222222222221,13.645555555555555,13.965555555555556,14.910000000000004,38.44444444444444
38610,9.288,12.736,14.168000000000001,13.553999999999998,16.048,40.6
38611,10.755999999999998,11.879999999999999,14.106,15.186000000000002,17.472,42.0
38614,12.47375,10.832500000000001,12.93875,12.4375,13.954999999999998,35.625
38617,10.54,12.86,11.005,14.895,11.565000000000001,36.0
38618,12.085714285714287,11.805714285714286,13.43857142857143,14.015714285714287,15.708571428571432,39.42857142857143
38619,12.656,13.209999999999999,13.591999999999999,14.638,16.452,40.6
38620,13.0,11.39,16.77,13.555,13.625,37.0
38621,16.616666666666664,13.5,11.336666666666666,13.046666666666667,13.63,35.333333333333336
38622,11.08,14.02,13.55,14.35,17.06,39.0
38623,9.27,14.45,10.71,12.72,13.39,36.0
38625,9.82,13.75,12.25,14.44,14.225,38.0
38626,18.555,13.575,11.21,15.025,10.190000000000001,35.0
38627,12.6075,12.442499999999999,15.9025,12.2325,13.29,38.0
38629,11.176666666666668,13.133333333333333,13.786666666666667,13.863333333333335,16.84,40.0
38631,11.81,11.27,11.3,17.07,9.74,36.0
38632,11.184999999999999,13.25875,14.415000000000001,13.20375,14.37125,39.375
38633,10.195,10.65,15.165,13.09,16.905,42.5
38635,12.06625,12.079999999999998,12.952499999999999,14.42375,15.985,40.5
38637,15.184999999999999,14.591,13.466,10.544,9.915,34.7
38638,10.18,12.68,9.83,9.53,11.98,31.0
38639,11.81,11.27,11.3,17.07,9.74,36.0
38641,15.649999999999999,12.7025,15.014999999999999,11.802499999999998,12.5175,37.0
38642,9.805,12.76,15.11,16.310000000000002,20.45,46.5
38643,13.86,12.754999999999999,13.167499999999999,13.1275,15.985,38.25
38644,11.81,11.27,11.3,17.07,9.74,36.0
38645,12.184999999999999,12.249999999999998,12.105,14.4,14.3525,37.5
38646,12.18,11.0275,13.8475,13.96,15.482499999999998,37.5
38647,11.41,14.82,15.0,15.02,16.06,42.0
38649,8.2,10.7,15.22,17.6,24.84,51.0
38650,10.945,11.6675,14.55,12.53,15.497499999999999,40.0
38651,11.370000000000003,12.73,15.398571428571428,11.777142857142858,14.132857142857144,38.857142857142854
38652,13.18857142857143,12.962857142857143,13.200000000000001,11.612857142857143,15.661428571428571,37.42857142857143
38654,11.94230769230769,14.481538461538463,14.88923076923077,11.628461538461538,12.37076923076923,37.46153846153846
38655,14.679166666666667,12.068333333333333,10.82,10.762500000000001,12.017499999999998,33.083333333333336
38658,13.0,11.39,16.77,13.555,13.625,37.0
38659,11.3875,12.1125,14.32,13.9275,16.455,41.0
38661,10.483333333333333,10.633333333333333,14.71,16.016666666666666,19.246666666666666,44.333333333333336
38663,10.276666666666666,12.450000000000001,13.32,13.31,16.916666666666668,39.666666666666664
38664,25.3,15.88,11.12,12.98,10.64,34.0
38665,16.635,12.3925,12.262500000000001,12.785,15.129999999999999,36.5
38666,12.3475,13.6225,12.694999999999999,13.8325,15.7025,39.25
38668,12.338571428571429,11.817142857142857,13.201428571428574,13.58,16.517142857142858,39.0
38670,16.616666666666664,13.5,11.336666666666666,13.046666666666667,13.63,35.333333333333336
38671,13.450714285714286,15.219285714285714,13.078571428571427,10.768571428571429,12.86071428571429,36.214285714285715
38672,11.360000000000001,13.294999999999998,15.7025,11.557500000000001,13.5175,38.75
38673,16.755,10.975000000000001,10.495000000000001,12.440000000000001,11.575,31.5
38674,11.06,12.29,13.18,13.285,17.23,39.0
38676,16.935000000000002,16.895,9.235,11.545,11.215,32.5
38677,5.58,2.91,0.66,0.94,0.97,20.0
38679,12.07,10.04,16.91,14.69,19.09,40.0
38680,13.764999999999999,13.977500000000001,16.2925,10.205,10.62,36.5
38683,11.280000000000001,12.825999999999999,14.128,12.84,17.348000000000003,40.0
38685,13.165,14.204999999999998,13.86,14.815,15.69,40.0
38686,11.72,14.94,19.55,8.1,7.76,36.0
38701,12.866923076923078,11.039230769230768,12.231538461538461,14.052307692307693,14.724615384615387,36.15384615384615
38703,11.675454545454546,12.0,10.59818181818182,14.068181818181818,16.039090909090906,35.63636363636363
38720,9.535,10.19,13.905000000000001,14.04,16.035,38.5
38721,9.155,12.08,13.795,11.614999999999998,18.310000000000002,38.5
38722,13.24,9.75,13.96,14.67,16.57,35.0
38723,10.75,9.43,14.65,9.78,17.96,38.0
38725,13.48,13.0,9.3,14.84,18.23,37.0
38726,11.315000000000001,13.934999999999999,11.345,13.985,16.62,38.0
38730,12.84666666666667,12.483333333333334,12.946666666666667,13.546666666666667,15.170000000000002,37.333333333333336
38731,10.75,9.43,14.65,9.78,17.96,38.0
38732,15.015714285714287,12.68142857142857,12.571428571428571,12.310000000000002,14.138571428571428,35.857142857142854
38733,14.52,8.48,10.29,8.76,13.89,29.0
38736,14.573333333333332,11.33,9.193333333333333,13.943333333333333,14.853333333333333,37.666666666666664
38737,16.4675,11.66,12.0625,14.8025,15.677500000000002,39.5
38738,23.1,18.84,17.01,13.5,7.03,37.0
38739,16.58,9.26,12.86,13.46,17.22,39.0
38740,10.53,10.59,14.71,12.28,13.08,35.0
38744,17.725,10.59,12.41,13.21,17.035,38.5
38745,24.7,11.75,10.17,16.64,16.11,39.0
38746,9.84,12.73,14.05,12.705,14.045,37.0
38748,9.842,10.5,16.044,13.290000000000001,16.006,39.0
38751,13.345714285714283,10.281428571428572,11.947142857142861,12.418571428571427,13.688571428571427,33.57142857142857
38753,12.5,9.583333333333334,14.44,11.409999999999998,12.376666666666667,32.333333333333336
38754,12.114,10.264,14.040000000000001,11.736,14.972,36.4
38756,12.547142857142855,10.400000000000002,12.504285714285714,13.612857142857143,14.312857142857142,35.142857142857146
38759,16.833333333333332,14.65,13.58,13.94,11.323333333333332,37.0
38760,18.44,11.88,8.57,14.47,10.81,33.0
38761,12.576666666666666,9.573333333333332,11.076666666666668,8.89,10.746666666666668,27.666666666666668
38762,12.89,10.775,14.085,13.46,13.075,37.0
38764,9.15,14.87,13.39,13.13,15.01,39.0
38765,7.56,14.73,12.94,13.45,18.66,39.0
38767,8.54,9.79,13.1,15.8,18.99,42.0
38768,23.1,18.84,17.01,13.5,7.03,37.0
38769,9.15,14.87,13.39,13.13,15.01,39.0
38771,16.695,15.825,14.745000000000001,12.395,11.865,37.0
38772,13.48,13.0,9.3,14.84,18.23,37.0
38773,12.734,12.242,11.082000000000003,13.65,15.012,35.2
38774,12.89,10.775,14.085,13.46,13.075,37.0
38776,13.24,9.75,13.96,14.67,16.57,35.0
38778,12.399999999999999,12.155000000000001,10.940000000000001,12.53,13.195,34.5
38780,10.75,9.43,14.65,9.78,17.96,38.0
38781,15.25,10.96,13.46,14.64,13.07,39.0
38782,10.12,12.26,7.44,19.6,14.99,38.0
38801,14.100714285714286,11.648571428571428,13.18214285714286,11.792857142857143,14.510714285714284,36.857142857142854
38802,11.75,13.69,10.98,8.6,13.63,34.0
38803,15.47,12.76,15.15,8.15,11.06,32.0
38804,12.32769230769231,12.886923076923075,13.930769230769231,11.900769230769232,14.90230769230769,38.23076923076923
38820,13.28,9.03,16.19,13.24,16.04,45.0
38821,10.732,12.051999999999998,13.046000000000001,13.468,19.718,42.4
38824,11.894999999999998,13.325000000000001,14.126249999999999,13.658750000000001,15.46875,40.375
38825,15.42,13.09,13.15,12.95,16.16,39.0
38826,14.295,12.5175,12.3175,12.985,13.860000000000001,37.5
38827,10.79,15.08,14.32,9.57,16.32,38.0
38828,13.437999999999999,13.187999999999999,12.238,12.229999999999999,14.420000000000002,36.6
38829,10.753333333333332,12.530000000000001,13.658333333333333,12.761666666666665,17.18166666666667,40.0
38833,10.2325,12.6325,12.545,16.03,19.61,44.0
38834,11.904285714285715,12.26142857142857,13.195714285714285,12.582857142857145,17.857142857142858,39.0
38835,9.75,11.89,11.08,12.06,20.91,37.0
38838,10.79,15.08,14.32,9.57,16.32,38.0
38839,13.2,10.11,11.65,11.41,18.05,38.0
38841,13.212,12.306,13.64,10.982000000000001,15.148000000000001,36.6
38843,10.707142857142857,12.324285714285713,13.817142857142857,13.11,15.855714285714285,39.0
38844,8.719999999999999,13.385000000000002,15.33,14.82,16.490000000000002,44.5
38846,9.985,12.1475,13.8225,15.092500000000001,19.395,43.75
38847,13.826666666666666,13.113333333333335,12.700000000000001,11.253333333333332,17.80666666666667,38.666666666666664
38848,10.9625,12.9175,13.82,13.217500000000001,18.16,43.25
38849,11.733333333333334,14.44,12.725,13.905,16.215,39.333333333333336
38850,11.643333333333333,11.788333333333334,13.275,13.146666666666668,16.939999999999998,40.0
38851,12.415000000000001,10.997499999999999,12.305,13.8475,16.595000000000002,38.5
38852,9.7975,12.1325,13.947500000000002,13.8025,21.6025,44.75
38855,10.0225,14.0525,15.1575,13.27,14.985,39.5
38856,10.075,11.465,17.465,13.065000000000001,18.895,43.5
38857,9.8275,14.09,15.71,12.525,14.805,39.75
38858,11.236666666666666,12.0,14.693333333333333,13.576666666666666,15.420000000000002,41.666666666666664
38859,10.52,9.36,18.89,11.88,20.39,46.0
38860,12.705,11.27625,13.95875,13.3825,16.099999999999998,38.875
38862,10.273333333333333,13.626666666666665,13.790000000000001,12.573333333333332,13.866666666666667,39.0
38863,12.507142857142856,12.474285714285713,13.34142857142857,11.862857142857143,14.838571428571429,38.285714285714285
38864,11.116666666666667,14.083333333333334,12.513333333333334,12.453333333333333,16.386666666666667,38.666666666666664
38865,12.61,12.445,13.754999999999999,13.4125,16.6375,39.75
38866,12.592,14.842000000000002,13.254000000000001,11.559999999999999,13.196000000000002,36.2
38868,13.545000000000002,11.950000000000001,13.658333333333333,13.444999999999999,15.116666666666667,39.166666666666664
38869,12.93,9.53,16.41,13.3,15.41,40.0
38870,13.943333333333333,12.663333333333334,12.589999999999998,12.06,18.606666666666666,41.0
38871,13.67,12.6675,14.202499999999999,11.7675,14.1275,37.25
38873,10.84,12.495,14.165,13.8125,19.080000000000002,43.75
38874,13.14,13.91,14.94,9.92,12.93,35.0
38875,14.67,12.09,9.34,13.4,16.53,35.0
38876,15.77,12.05,13.03,10.59,20.38,42.0
38877,14.67,12.09,9.34,13.4,16.53,35.0
38878,11.603333333333333,10.963333333333333,12.450000000000001,13.986666666666666,16.12666666666667,39.333333333333336
38879,17.76,11.66,11.08,14.5,13.03,37.0
38880,10.52,9.36,18.89,11.88,20.39,46.0
38901,11.95857142857143,11.762857142857143,12.811428571428573,14.524285714285712,18.204285714285714,39.857142857142854
38913,11.965,12.565,12.69,12.600000000000001,18.615000000000002,41.5
38914,11.21,12.620000000000001,13.315000000000001,15.895,18.66,42.0
38915,11.74,11.6525,15.159999999999998,12.854999999999999,17.947499999999998,43.5
38916,10.925,11.255,12.74,14.445,18.9625,41.25
38917,8.345,12.06,13.46,15.605,22.490000000000002,46.5
38920,11.403333333333334,11.433333333333332,12.993333333333334,15.753333333333332,17.95,42.333333333333336
38921,16.835,12.5075,10.135,12.837499999999999,15.704999999999998,38.5
38922,10.629999999999999,11.844999999999999,13.989999999999998,15.217500000000001,17.8775,43.25
38923,5.06,11.15,16.1,16.05,19.64,46.0
38924,11.9375,13.135,12.912500000000001,11.837500000000002,15.54,36.75
38925,11.086666666666666,11.516666666666666,13.68,16.26,20.30666666666667,44.333333333333336
38927,13.706666666666669,13.036666666666667,13.213333333333333,12.966666666666669,15.483333333333334,39.666666666666664
38928,13.56,5.31,13.06,17.65,20.81,40.0
38929,10.953333333333333,11.39,13.46,15.866666666666667,20.046666666666667,43.666666666666664
38930,11.664444444444444,11.623333333333333,11.812222222222225,12.857777777777779,15.337777777777777,35.44444444444444
38940,11.426666666666668,9.379999999999999,12.466666666666667,17.34,21.346666666666668,44.0
38941,15.666666666666666,11.840000000000002,9.313333333333334,10.363333333333335,14.09666666666667,33.666666666666664
38943,8.345,12.06,13.46,15.605,22.490000000000002,46.5
38944,18.92,9.68,5.7,16.77,18.17,44.0
38946,10.85,9.67,9.85,6.26,12.03,24.0
38947,8.345,12.06,13.46,15.605,22.490000000000002,46.5
38948,12.45,15.25,12.89,12.3,15.969999999999999,43.0
38949,13.61,13.03,13.18,9.96,16.64,40.0
38950,13.9,7.084999999999999,14.54,16.28,17.145,38.5
38951,10.126666666666667,12.693333333333333,12.586666666666668,15.266666666666666,18.523333333333337,41.0
38952,12.123333333333335,9.306666666666667,8.303333333333333,12.339999999999998,15.466666666666669,32.666666666666664
38953,11.8875,11.4175,13.090000000000002,15.365,17.66,42.75
38954,12.426666666666668,13.176666666666668,13.300000000000002,11.933333333333332,15.573333333333332,37.0
38957,32.41,14.88,7.01,9.35,9.91,32.0
38959,10.85,9.67,9.85,6.26,12.03,24.0
38960,13.04,11.77,13.22,14.23,16.8,42.0
38961,11.33,13.453333333333333,13.1,14.603333333333332,16.61,43.666666666666664
38962,11.56,19.13,12.4,10.4,15.15,42.0
38963,19.346,12.462,12.697999999999999,13.662,14.406,37.4
38964,21.744999999999997,14.45,10.280000000000001,11.85,13.485,35.5
38965,11.248571428571427,12.534285714285716,13.84,13.922857142857143,17.139999999999997,40.714285714285715
38966,32.41,14.88,7.01,9.35,9.91,32.0
38967,10.286000000000001,11.45,13.086000000000002,15.377999999999997,21.318,43.8
39038,11.94,10.211428571428572,12.391428571428571,12.175714285714283,14.209999999999999,34.285714285714285
39039,16.14,18.85,13.670000000000002,12.129999999999999,13.705,39.5
39040,9.945,12.219999999999999,9.865,15.01,19.22,38.5
39041,8.52,10.0125,14.842500000000001,16.29,17.455,42.5
39042,13.574285714285717,13.760714285714284,13.509285714285713,12.519999999999998,16.260714285714286,39.285714285714285
39043,18.07,15.93,17.04,6.99,8.24,33.0
39044,12.395000000000001,12.921666666666667,11.456666666666669,14.468333333333332,16.766666666666666,39.666666666666664
39045,13.754999999999999,7.955,12.705,16.93,22.134999999999998,45.5
39046,13.843,11.465,12.778,13.940000000000001,14.295999999999998,37.5
39047,14.972222222222221,14.895555555555555,13.91888888888889,11.988888888888887,14.327777777777776,38.888888888888886
39051,12.263636363636362,10.899999999999999,12.724545454545451,13.576363636363634,17.269999999999996,39.0
39054,7.56,14.73,12.94,13.45,18.66,39.0
39056,15.090909090909093,11.322727272727272,12.109090909090908,11.93,13.66909090909091,34.90909090909091
39057,11.653333333333334,10.843333333333334,11.843333333333334,11.646666666666667,14.856666666666667,34.666666666666664
39058,14.46,14.15,7.97,13.58,15.17,35.0
39059,10.49,11.336666666666666,13.495,15.328333333333333,17.303333333333335,40.166666666666664
39060,14.46,14.15,7.97,13.58,15.17,35.0
39061,7.56,14.73,12.94,13.45,18.66,39.0
39062,9.47,12.52,10.57,11.83,18.53,40.0
39063,10.74,11.76,11.856666666666667,11.983333333333334,14.446666666666665,33.333333333333336
39066,8.32,12.870000000000001,12.16,17.455,20.88,43.5
39067,11.273333333333333,9.643333333333333,13.936666666666666,13.173333333333334,19.296666666666667,41.666666666666664
39069,15.78,13.065,12.24,13.239999999999998,14.235,34.5
39071,9.84,12.976666666666667,16.526666666666667,14.436666666666667,12.586666666666668,42.0
39073,11.545,13.358333333333333,13.229999999999999,13.321666666666665,15.491666666666667,38.5
39074,12.589999999999998,13.118333333333332,12.395000000000001,12.893333333333333,14.983333333333333,37.0
39077,7.83,15.84,14.39,14.19,20.83,43.0
39078,10.555,13.215,12.42,14.965,16.95,40.0
39079,10.7475,10.360000000000001,12.735000000000001,13.1725,18.4175,39.5
39080,10.13,11.69,14.7,14.27,15.16,39.0
39082,17.63,7.51,12.42,13.69,19.39,38.0
39083,10.774999999999999,12.899999999999999,11.256666666666666,14.765,16.798333333333332,39.166666666666664
39086,8.8825,11.42,11.467500000000001,13.78,18.805,38.0
39087,17.05,12.68,5.48,12.68,12.99,30.0
39088,9.75,12.43,8.81,15.0,20.96,37.0
39090,11.486666666666665,11.224444444444444,12.379999999999999,14.372222222222225,18.377777777777776,40.44444444444444
39092,10.8175,12.585,10.945,12.299999999999999,14.74,35.0
39094,12.7975,11.285,15.34,13.1375,15.742499999999998,39.25
39095,13.696666666666667,14.311666666666667,12.391666666666666,12.136666666666665,13.391666666666666,35.0
39096,9.985,9.18,11.735,14.645,14.12,33.0
39097,9.985,12.415,11.92,12.399999999999999,19.32,45.0
39098,17.05,12.68,5.48,12.68,12.99,30.0
39108,11.82,9.976666666666667,11.39,14.973333333333334,17.55,39.333333333333336
39109,10.61,14.83,13.11,10.28,13.97,36.0
39110,10.184,13.364,15.945000000000002,14.622,13.156,41.0
39111,11.994,13.310000000000002,11.686000000000002,13.868,16.422,39.4
39113,24.7,11.75,10.17,16.64,16.11,39.0
39114,12.884285714285713,12.650000000000002,11.417142857142858,13.667142857142855,16.541428571428572,38.857142857142854
39115,9.83,12.82,12.92,9.78,21.16,50.0
39116,9.995000000000001,10.71,13.595,14.594999999999999,19.275,41.0
39117,12.295714285714284,13.842857142857142,12.38,12.867142857142856,14.634285714285713,36.857142857142854
39119,10.33,12.595,13.376666666666667,13.556666666666667,16.396666666666665,39.833333333333336
39120,11.978000000000002,11.663,12.794999999999998,15.49,19.081,41.0
39121,8.32,7.24,14.29,16.52,33.86,55.0
39122,9.89,9.21,9.54,14.72,30.36,51.0
39130,6.99,17.82,18.0,10.34,9.21,39.0
39140,10.979999999999999,12.336666666666666,13.456666666666665,14.200000000000001,16.106666666666666,40.666666666666664
39144,9.895999999999999,10.815999999999999,12.401999999999997,14.032,15.994,36.2
39145,12.794999999999998,14.5525,14.395,12.225,14.4175,38.5
39146,14.7675,12.9525,12.82,13.605,14.742500000000001,38.75
